Date,ADANIPORTS,AMBUJACEM,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BPCL,BHARTIARTL,INDUSTOWER,BOSCHLTD,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,HCLTECH,HDFCBANK,HEROMOTOCO,HINDALCO,HINDPETRO,HINDUNILVR,HDFC,ICICIBANK,IBULHSGFIN,ITC,IOC,INDUSINDBK,INFY,KOTAKBANK,LUPIN,LT,M&M,MARUTI,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SUNPHARMA,TCS,TATAMOTORS,TATASTEEL,TECHM,UPL,ULTRACEMCO,VEDL,WIPRO,YESBANK,ZEEL,^NSEI
2017-12-06,374.1883239746094,229.00367736816406,1067.361328125,633.2459716796875,529.0366821289062,2657.000732421875,1653.142578125,344.919189453125,431.2655029296875,275.640380859375,18204.35546875,582.5557861328125,163.79458618164062,2082.44091796875,2518.798583984375,92.55684661865234,386.6771240234375,874.4208984375,2953.803466796875,224.529541015625,281.81494140625,1176.5634765625,1535.4305419921875,290.8355407714844,975.7493896484375,209.12281799316406,87.17486572265625,1611.2457275390625,436.3725891113281,997.5055541992188,784.75,1087.3096923828125,651.9469604492188,8164.791015625,111.13855743408203,131.3148956298828,115.20220184326172,898.3011474609375,304.7856140136719,490.7809753417969,1202.614990234375,397.04998779296875,25.809011459350586,405.4911804199219,431.37457275390625,3961.429443359375,142.3730926513672,207.20848083496094,295.9078063964844,546.296142578125,10044.099609375
2017-12-07,378.0199279785156,232.63514709472656,1106.0699462890625,651.085205078125,532.576904296875,2730.911865234375,1657.939453125,350.64501953125,459.1423034667969,284.5716857910156,18760.84765625,579.625732421875,162.3734893798828,2078.79736328125,2577.1845703125,99.96464538574219,388.8838806152344,877.5,2992.14208984375,229.46316528320312,286.4309387207031,1191.6439208984375,1542.0906982421875,296.95330810546875,992.4671020507812,210.5773468017578,87.79154205322266,1609.930419921875,440.5587158203125,999.4513549804688,794.0097045898438,1112.0908203125,657.7157592773438,8420.7578125,114.08073425292969,132.21099853515625,116.38155364990234,903.0512084960938,308.6881408691406,489.8211364746094,1195.28515625,402.0,26.5976619720459,427.0,454.0785217285156,4005.04345703125,144.31820678710938,206.2549591064453,299.8184509277344,549.3643188476562,10166.7001953125
2017-12-08,381.6090087890625,234.6040496826172,1097.468017578125,652.0062866210938,541.0036010742188,2745.095703125,1683.6053466796875,361.4291687011719,468.46435546875,278.1336975097656,18584.890625,589.0509033203125,163.64013671875,2068.480224609375,2594.131103515625,97.92497253417969,392.0138854980469,892.41064453125,2965.557861328125,231.88162231445312,297.39813232421875,1223.650146484375,1567.6129150390625,301.7601623535156,1002.69775390625,217.93324279785156,90.78520202636719,1628.1505126953125,441.46197509765625,1006.83544921875,797.8397216796875,1113.8707275390625,661.81591796875,8572.298828125,114.14399719238281,134.6005859375,116.84178924560547,892.823974609375,305.46856689453125,500.8585510253906,1188.0924072265625,411.1499938964844,26.976524353027344,425.96966552734375,457.88348388671875,4087.16796875,147.1222381591797,207.50189208984375,301.9427795410156,539.823974609375,10265.650390625
2017-12-11,380.0084533691406,235.47911071777344,1088.1412353515625,669.7970581054688,543.5963745117188,2743.55810546875,1689.0947265625,361.2535400390625,475.19940185546875,273.92852783203125,18943.32421875,589.588134765625,166.72943115234375,2075.531982421875,2616.31103515625,97.66111755371094,396.3148498535156,895.320068359375,2961.59765625,230.33383178710938,300.2439880371094,1221.2518310546875,1592.762451171875,302.43988037109375,996.9171142578125,221.29945373535156,90.6843032836914,1627.2247314453125,442.9822692871094,1006.3365478515625,813.644287109375,1115.23974609375,676.1664428710938,8659.091796875,112.84690856933594,133.5924530029297,117.53214263916016,888.1224975585938,310.6393737792969,508.2967834472656,1215.3114013671875,410.1499938964844,27.04417610168457,429.8764343261719,468.8895263671875,4160.75732421875,147.19801330566406,212.26951599121094,300.880615234375,544.6181640625,10322.25
2017-12-12,390.436279296875,232.15383911132812,1079.9742431640625,657.5325927734375,537.1143188476562,2704.978759765625,1680.6383056640625,350.5395812988281,467.30462646484375,264.5135192871094,18967.513671875,577.86767578125,162.74423217773438,2135.585693359375,2558.233642578125,99.83272552490234,394.153076171875,882.4702758789062,2899.9619140625,230.18870544433594,288.02740478515625,1212.5816650390625,1593.55419921875,298.7012634277344,989.7642822265625,217.39295959472656,88.59882354736328,1607.884521484375,445.2736511230469,998.2539672851562,821.0617065429688,1097.943359375,676.5955200195312,8656.767578125,111.2967300415039,136.87815856933594,116.72673034667969,887.5892333984375,310.68817138671875,499.8988037109375,1192.9559326171875,406.8500061035156,26.6691837310791,430.34869384765625,459.3928527832031,4143.04638671875,148.10743713378906,211.095947265625,296.2457580566406,545.529052734375,10240.150390625
2017-12-13,382.1910400390625,231.10382080078125,1079.1529541015625,648.7583618164062,534.272216796875,2692.674560546875,1653.4888916015625,355.703369140625,461.50628662109375,266.2253723144531,18883.91015625,564.68212890625,162.5897674560547,2139.702880859375,2569.20068359375,99.81243133544922,390.16741943359375,883.1732788085938,2881.213623046875,226.80287170410156,293.8580627441406,1212.95068359375,1580.42041015625,294.185791015625,982.3200073242188,215.27346801757812,90.19097900390625,1605.1075439453125,442.2992248535156,1012.7228393554688,819.5587768554688,1085.4844970703125,673.425048828125,8646.625,111.39164733886719,137.32615661621094,115.34602355957031,886.6683349609375,305.6636657714844,496.0596923828125,1200.37744140625,401.95001220703125,26.32124900817871,432.40948486328125,456.6256103515625,4193.9208984375,143.25723266601562,210.65586853027344,291.5143127441406,543.707275390625,10192.9501953125
2017-12-14,383.25811767578125,231.67259216308594,1085.8216552734375,645.0740356445312,539.95654296875,2702.5009765625,1667.385009765625,360.7968444824219,464.1378479003906,265.44390869140625,18898.546875,576.6956176757812,162.40440368652344,2186.9794921875,2570.761962890625,98.8585433959961,397.5982971191406,891.2711791992188,2915.8447265625,228.6892547607422,303.50640869140625,1218.9920654296875,1587.686279296875,295.5452880859375,986.6449584960938,219.6371307373047,91.94007110595703,1607.98193359375,446.4193420410156,1022.4520263671875,826.87939453125,1085.07373046875,682.5311889648438,8639.134765625,112.18255615234375,137.66224670410156,115.11592102050781,893.3087768554688,306.34661865234375,493.7082824707031,1168.134521484375,402.3999938964844,26.51068115234375,441.55389404296875,452.569091796875,4187.88671875,143.76243591308594,211.6827392578125,293.44549560546875,544.3784790039062,10252.099609375
2017-12-15,389.3207702636719,231.36630249023438,1081.230712890625,647.2554321289062,546.4385375976562,2733.26171875,1710.6558837890625,367.4711608886719,462.04156494140625,263.8437194824219,18756.05078125,563.021728515625,167.43997192382812,2244.572998046875,2636.95703125,98.56426239013672,401.6289978027344,908.4366455078125,2951.613037109375,234.83213806152344,308.0529479980469,1221.7132568359375,1604.918212890625,294.3799743652344,1002.6559448242188,219.92803955078125,92.64643096923828,1633.996337890625,450.7376708984375,1027.8902587890625,834.1513671875,1098.5364990234375,707.2273559570312,8689.5234375,112.27745056152344,136.65411376953125,114.39680480957031,891.6122436523438,304.6392822265625,497.4993591308594,1162.56298828125,405.1000061035156,26.856679916381836,429.9623107910156,451.43707275390625,4230.666015625,150.5577850341797,212.48956298828125,305.0326843261719,547.9740600585938,10333.25
2017-12-18,392.4733581542969,231.0162811279297,1099.0628662109375,651.618408203125,547.1366577148438,2757.14404296875,1737.6075439453125,369.8248291015625,469.44561767578125,266.2625427246094,18901.59375,577.86767578125,165.37013244628906,2266.814697265625,2675.484130859375,100.66483306884766,398.56658935546875,911.1036376953125,2978.871337890625,241.507080078125,303.8881530761719,1228.354248046875,1602.0772705078125,299.9635925292969,996.9586791992188,218.76441955566406,91.85037231445312,1635.506591796875,447.96160888671875,1021.0050659179688,840.7932739257812,1111.6343994140625,725.3681030273438,8825.2802734375,112.46726989746094,136.69146728515625,115.00086212158203,892.823974609375,311.1271667480469,508.4888000488281,1178.501953125,405.79998779296875,27.24327278137207,424.16650390625,446.5629577636719,4228.80126953125,155.81211853027344,216.9637908935547,300.44610595703125,550.706787109375,10388.75
2017-12-19,393.6373596191406,236.83543395996094,1099.59423828125,664.7070922851562,552.1228637695312,2836.65185546875,1738.49755859375,374.4967041015625,478.67840576171875,269.7978820800781,18886.998046875,589.8322143554688,165.33924865722656,2271.073974609375,2757.23974609375,100.77645874023438,391.5634765625,913.7947998046875,3118.447021484375,246.0054168701172,302.8816833496094,1244.910400390625,1592.0174560546875,304.6247863769531,999.9111938476562,219.6371307373047,91.91763305664062,1627.1761474609375,442.3874206542969,1019.1589965820312,840.6962280273438,1113.4599609375,741.9833374023438,9292.08984375,113.92255401611328,138.29693603515625,116.55413818359375,897.62255859375,312.0052490234375,506.2812805175781,1176.126953125,420.1000061035156,27.455900192260742,425.3257141113281,464.1412048339844,4278.44970703125,159.77816772460938,214.46995544433594,301.5082702636719,555.021484375,10463.2001953125
